ID,ID_Recurso,ID_Base_Recurso,ID_FutBin,ID_FutWiz,Primeiro_Nome,Sobrenome,Nome,Nome_Comun,Altura,Peso,Genero,Data_Nascimento,Idade,ID_Liga,ID_Nacionalidade,ID_Clube,Raridade,Estilo_Jogo,Estilo_Jogo_Plus,Posição,Posição_Alternativa,Movimento_Habilidade,Pé_Ruim,Pé_Bom,Taxa_Trabalho_Ataque,Taxa_Trabalho_Defesa,Estatistica_Total,Estatistica_Total_EmJogo,Cor,Overall,Classificação_Média,Velocidade,Chute,Passe,Drible,Defesa,Fisico,Atributo_Ritmo,Atributo_Chute,Atributo_Passe,Atributo_Drible,Atributo_Defesa,Atributo_Fisico,Atributo_de_Goleiro
17783,0,0,0,0,Antunes,Coimbra,Antunes Coimbra,None,0.0,71,male,1953-03-03,70,2118,54,112658,12,None,None,CAM,None,5,5.0,right,high,medium,496.0,2402.0,gold,91,82.0,89,92,91,91,62,71,0,0,0,0,0,0,0
17784,0,0,0,0,Eusébio,Eusébio,Eusébio,Eusébio,175.0,76,male,1942-01-25,82,2118,38,112658,12,None,None,CF,None,4,5.0,right,high,medium,480.0,2344.0,gold,91,80.0,92,92,84,91,44,77,0,0,0,0,0,0,0
17889,0,0,0,0,None,None,Alexia Putellas Segura,None,173.0,67,female,1994-02-04,30,2222,45,241,182,None,None,CM,None,5,5.0,left,high,medium,505.0,2466.0,gold,91,84.0,82,90,91,92,72,78,0,0,0,0,0,0,0
17989,0,0,0,0,Robert,Lewandowski,Robert Lewandowski,None,185.0,81,male,1988-08-21,35,53,37,241,3,None,None,ST,None,4,4.0,right,high,medium,469.0,2295.0,gold,91,78.0,77,92,82,88,45,85,0,0,0,0,0,0,0
18240,0,0,0,0,Franco,Baresi,Franco Baresi,None,176.0,70,male,1960-05-08,63,2118,27,112658,12,None,None,CB,None,2,3.0,right,medium,high,443.0,2115.0,gold,91,73.0,73,48,75,70,94,83,0,0,0,0,0,0,0
18241,0,0,0,0,Thierry,Henry,Thierry Henry,None,188.0,83,male,1977-08-17,46,2118,18,112658,12,None,None,ST,None,4,4.0,right,medium,medium,483.0,2301.0,gold,91,80.0,93,90,82,89,51,78,0,0,0,0,0,0,0
18242,0,0,0,0,Carlos Alberto,Torres,Carlos Alberto Torres,None,180.0,76,male,1944-07-17,79,2118,54,112658,12,None,None,RB,None,3,4.0,right,high,medium,490.0,2268.0,gold,91,81.0,89,64,80,84,88,85,0,0,0,0,0,0,0
18243,0,0,0,0,Marcos,Cafú,Marcos Cafú,None,176.0,75,male,1970-06-07,53,2118,54,112658,12,None,None,RWB,None,4,3.0,right,high,medium,485.0,2285.0,gold,91,80.0,90,56,83,85,88,83,0,0,0,0,0,0,0
18244,0,0,0,0,Marco,van Basten,Marco van Basten,None,188.0,78,male,1964-10-31,59,2118,34,112658,12,None,None,ST,None,3,4.0,right,medium,medium,447.0,2184.0,gold,91,74.0,84,92,74,87,37,73,0,0,0,0,0,0,0
18356,0,0,0,0,Harry,Kane,Harry Kane,None,188.0,89,male,1993-07-28,30,19,14,21,3,None,None,ST,None,3,5.0,right,high,high,469.0,2307.0,gold,91,78.0,70,94,86,85,50,84,0,0,0,0,0,0,0
18385,0,0,0,0,Bukayo,Saka,Bukayo Saka,None,178.0,65,male,2001-09-05,22,13,14,1,50,None,None,RW,None,4,4.0,left,high,medium,501.0,2391.0,gold,91,83.0,92,87,86,93,66,77,0,0,0,0,0,0,0
18520,0,0,0,0,None,None,Caroline Graham Hansen,None,178.0,66,female,1995-02-18,28,2222,36,241,22,None,None,RW,None,5,4.0,right,high,medium,481.0,2305.0,gold,91,80.0,90,87,89,91,48,76,0,0,0,0,0,0,0
18521,0,0,0,0,Mohamed,Salah,Mohamed Salah,None,175.0,71,male,1992-06-15,31,13,111,9,22,None,None,RW,None,4,3.0,left,high,medium,480.0,2316.0,gold,91,80.0,91,90,83,90,47,79,0,0,0,0,0,0,0
18615,0,0,0,0,Ruud,Gullit,Ruud Gullit,None,191.0,88,male,1962-09-01,61,2118,34,112658,168,None,None,CF,None,4,5.0,right,high,medium,522.0,2528.0,gold,91,87.0,86,89,90,87,82,88,0,0,0,0,0,0,0
18697,0,0,0,0,None,None,Aitana Bonmatí Conca,None,161.0,51,female,1998-01-18,26,2222,45,241,151,None,None,CM,None,4,5.0,right,high,high,495.0,2336.0,gold,91,82.0,82,85,84,92,77,75,0,0,0,0,0,0,0
18781,0,0,0,0,Mohamed,Salah,Mohamed Salah,None,175.0,71,male,1992-06-15,31,13,111,9,43,None,None,RW,None,4,3.0,left,high,medium,482.0,2327.0,gold,91,80.0,91,90,84,90,47,80,0,0,0,0,0,0,0
18818,0,0,0,0,Karim,Benzema,Karim Benzema,None,185.0,81,male,1987-12-19,36,350,18,607,3,None,None,ST,None,4,4.0,right,medium,medium,462.0,2236.0,gold,91,77.0,81,89,84,88,40,80,0,0,0,0,0,0,0
18863,0,0,0,0,None,None,Willian Borges da Silva,None,175.0,77,male,1988-08-09,35,13,54,144,34,None,None,LM,None,4,4.0,right,medium,low,485.0,2339.0,gold,91,80.0,90,88,88,91,60,68,0,0,0,0,0,0,0
18874,0,0,0,0,None,None,Aitana Bonmatí Conca,None,161.0,51,female,1998-01-18,26,2222,45,241,3,None,None,CM,None,4,5.0,right,high,high,495.0,2337.0,gold,91,82.0,82,86,84,92,76,75,0,0,0,0,0,0,0
18875,0,0,0,0,Mohamed,Salah,Mohamed Salah,None,175.0,71,male,1992-06-15,31,13,111,9,3,None,None,RW,None,4,3.0,left,high,medium,483.0,2331.0,gold,91,80.0,91,90,84,90,47,81,0,0,0,0,0,0,0
18899,0,0,0,0,None,Kaká,Kaká,Kaká,186.0,78,male,1982-04-22,41,2118,54,112658,157,None,None,CAM,None,5,4.0,right,high,medium,471.0,2250.0,gold,91,78.0,90,85,87,91,45,73,0,0,0,0,0,0,0
18901,0,0,0,0,Alessandro,Nesta,Alessandro Nesta,None,187.0,79,male,1976-03-19,47,2118,27,112658,157,None,None,CB,None,2,3.0,right,medium,high,435.0,1988.0,gold,91,72.0,78,45,64,70,93,85,0,0,0,0,0,0,0
18911,0,0,0,0,Bernardo,Silva,Bernardo Silva,None,173.0,64,male,1994-08-10,29,13,38,10,33,None,None,CM,None,4,3.0,left,high,high,493.0,2388.0,gold,91,82.0,81,82,89,95,74,72,0,0,0,0,0,0,0
18922,0,0,0,0,Kenny,Dalglish,Kenny Dalglish,None,173.0,73,male,1951-03-04,72,2118,42,112658,157,None,None,ST,None,4,5.0,right,high,medium,463.0,2268.0,gold,91,77.0,90,91,77,89,42,74,0,0,0,0,0,0,0
18947,0,0,0,0,Gianluca,Vialli,Gianluca Vialli,None,,0,-,,0,31,27,114605,171,None,None,ST,None,0,nan,None,None,None,0.0,0.0,gold,91,,0,0,0,0,0,0,0,0,0,0,0,0,0
18948,0,0,0,0,Wesley,Sneijder,Wesley Sneijder,None,,0,-,,0,31,34,114605,171,None,None,CAM,None,0,nan,None,None,None,0.0,0.0,gold,91,,0,0,0,0,0,0,0,0,0,0,0,0,0
18967,0,0,0,0,None,None,Caroline Graham Hansen,None,178.0,66,female,1995-02-18,28,2222,36,241,3,None,None,RW,None,5,4.0,right,high,medium,483.0,2315.0,gold,91,80.0,90,88,89,91,48,77,0,0,0,0,0,0,0
19006,0,0,0,0,Sam,Kerr,Sam Kerr,None,168.0,66,female,1993-09-10,30,2216,195,5,37,None,None,ST,None,4,4.0,right,high,high,472.0,2270.0,gold,91,78.0,86,89,77,91,43,86,0,0,0,0,0,0,0
19167,0,0,0,0,None,Rivaldo,Rivaldo,Rivaldo,186.0,75,male,1972-04-19,51,2118,54,112658,85,None,None,LW,None,4,4.0,left,high,medium,480.0,2327.0,gold,91,80.0,90,90,88,92,44,76,0,0,0,0,0,0,0
19237,0,0,0,0,Bukayo,Saka,Bukayo Saka,None,178.0,65,male,2001-09-05,22,13,14,1,68,None,None,RW,None,4,4.0,left,high,medium,506.0,2416.0,gold,91,84.0,92,88,87,94,67,78,0,0,0,0,0,0,0
19241,0,0,0,0,None,None,Patricia Guijarro Gutiérrez,None,170.0,64,female,1998-05-17,25,2222,45,241,31,None,None,CM,None,4,4.0,right,high,medium,499.0,2383.0,gold,91,83.0,81,84,86,89,84,75,0,0,0,0,0,0,0
19300,0,0,0,0,Didier,Drogba,Didier Drogba,None,189.0,88,male,1978-03-11,45,2118,108,112658,35,None,None,ST,None,4,5.0,right,high,high,476.0,2290.0,gold,91,79.0,89,92,76,82,46,91,0,0,0,0,0,0,0
19301,0,0,0,0,Gary,Lineker,Gary Lineker,None,177.0,74,male,1960-11-30,63,2118,14,112658,35,None,None,LW,None,4,4.0,right,high,low,458.0,2190.0,gold,91,76.0,90,86,75,89,43,75,0,0,0,0,0,0,0
19302,0,0,0,0,None,None,Ruud van Nistelrooy,None,188.0,80,male,1976-07-01,47,2118,34,112658,35,None,None,GK,None,3,3.0,right,medium,medium,0.0,85.0,gold,91,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0
19318,0,0,0,0,None,None,Virgil van Dijk,None,193.0,92,male,1991-07-08,32,13,34,9,117,None,None,CB,None,2,3.0,right,medium,high,472.0,2210.0,gold,91,78.0,80,63,75,75,91,88,0,0,0,0,0,0,0
19320,0,0,0,0,Cristiano,Ronaldo,Cristiano Ronaldo,None,187.0,85,male,1985-02-05,39,350,38,112139,117,None,None,ST,None,5,4.0,right,high,low,466.0,2292.0,gold,91,77.0,87,93,80,89,39,78,0,0,0,0,0,0,0
19345,0,0,0,0,None,None,Alessandro Del Piero,None,174.0,74,male,1974-11-09,49,2118,27,112658,35,None,None,CAM,None,4,5.0,right,high,medium,467.0,2275.0,gold,91,77.0,84,91,90,92,43,67,0,0,0,0,0,0,0
19366,0,0,0,0,Bobby,Moore,Bobby Moore,None,178.0,72,male,1941-04-12,82,2118,14,112658,35,None,None,CB,None,2,3.0,right,medium,high,496.0,2409.0,gold,91,82.0,74,63,83,99,93,84,0,0,0,0,0,0,0
19370,0,0,0,0,Alan,Shearer,Alan Shearer,None,182.0,78,male,1970-08-13,53,2118,14,112658,35,None,None,CAM,None,4,4.0,right,high,medium,476.0,2339.0,gold,91,79.0,87,90,87,83,49,80,0,0,0,0,0,0,0
19371,0,0,0,0,Hugo,Sánchez,Hugo Sánchez,None,176.0,73,male,1958-07-11,65,2118,83,112658,35,None,None,LW,None,4,4.0,left,high,medium,472.0,2298.0,gold,91,78.0,91,88,82,93,43,75,0,0,0,0,0,0,0
19391,0,0,0,0,Thibaut,Courtois,Thibaut Courtois,None,199.0,96,male,1992-05-11,31,53,7,243,117,None,None,ST,None,4,4.0,left,medium,medium,486.0,2337.0,gold,91,81.0,86,90,76,89,54,91,0,0,0,0,0,0,0
19476,0,0,0,0,Hugo,Lloris,Hugo Lloris,None,188.0,82,male,1986-12-26,37,13,18,18,25,None,None,GK,None,1,1.0,left,medium,medium,0.0,55.0,gold,91,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0
19490,0,0,0,0,None,Rodri,Rodri,Rodri,191.0,82,male,1996-06-22,27,13,45,10,116,None,None,CDM,None,4,4.0,right,medium,high,502.0,2363.0,gold,91,83.0,83,81,82,82,88,86,0,0,0,0,0,0,0
19505,0,0,0,0,None,Rodri,Rodri,Rodri,191.0,82,male,1996-06-22,27,13,45,10,108,None,None,CM,None,4,4.0,right,medium,high,505.0,2374.0,gold,91,84.0,86,76,85,87,86,85,0,0,0,0,0,0,0
19533,0,0,0,0,Xavier,Hernández,Xavier Hernández,None,170.0,67,male,1980-01-25,44,2118,45,112658,155,None,None,CM,None,4,5.0,right,high,high,512.0,2478.0,gold,91,85.0,86,82,97,95,76,76,0,0,0,0,0,0,0
19534,0,0,0,0,Gianfranco,Zola,Gianfranco Zola,None,168.0,67,male,1966-07-05,57,2118,27,112658,155,None,None,CF,None,4,4.0,right,high,medium,479.0,2323.0,gold,91,79.0,90,92,90,93,45,69,0,0,0,0,0,0,0
19594,0,0,0,0,N'Golo,Kanté,N'Golo Kanté,None,168.0,70,male,1991-03-29,32,350,18,607,51,None,None,CDM,None,2,3.0,right,medium,high,492.0,2308.0,gold,91,82.0,86,70,80,84,91,81,0,0,0,0,0,0,0
19604,0,0,0,0,Bernardo,Silva,Bernardo Silva,None,173.0,64,male,1994-08-10,29,13,38,10,64,None,None,CM,None,4,4.0,left,high,high,493.0,2388.0,gold,91,82.0,81,82,89,95,74,72,0,0,0,0,0,0,0
19605,0,0,0,0,Jamal,Musiala,Jamal Musiala,None,184.0,72,male,2003-02-26,20,19,21,21,64,None,None,CAM,None,5,4.0,right,medium,medium,489.0,2317.0,gold,91,81.0,90,83,84,95,70,67,0,0,0,0,0,0,0
5,0,0,0,0,Aitana,Bonmatí Conca,Aitana Bonmatí Conca,Aitana Bonmatí,161.0,51,female,1998-01-18,26,2222,45,241,1,None,None,CM,None,4,5.0,right,high,high,487.0,2299.0,gold,90,81.0,81,84,83,91,75,73,0,0,0,0,0,0,0
6,0,0,0,0,Lionel,Messi,Lionel Messi,None,169.0,67,male,1987-06-24,36,39,52,112893,1,None,None,CF,None,4,4.0,left,low,low,448.0,2208.0,gold,90,74.0,80,87,90,94,33,64,0,0,0,0,0,0,0
7,0,0,0,0,Sam,Kerr,Sam Kerr,None,168.0,66,female,1993-09-10,30,2216,195,5,1,None,None,ST,None,4,4.0,right,high,high,464.0,2228.0,gold,90,77.0,85,88,74,90,42,85,0,0,0,0,0,0,0
8,0,0,0,0,Karim,Benzema,Karim Benzema,None,185.0,81,male,1987-12-19,36,350,18,607,1,None,None,CF,None,4,4.0,right,medium,medium,454.0,2201.0,gold,90,75.0,79,88,83,87,39,78,0,0,0,0,0,0,0
9,0,0,0,0,Thibaut,Courtois,Thibaut Courtois,None,199.0,96,male,1992-05-11,31,53,7,243,1,None,None,GK,None,1,3.0,left,medium,medium,479.0,978.0,gold,90,79.0,85,89,76,93,46,90,0,0,0,0,0,0,0
10,0,0,0,0,Harry,Kane,Harry Kane,None,188.0,89,male,1993-07-28,30,19,14,21,1,None,None,ST,None,3,5.0,right,high,high,461.0,2265.0,gold,90,76.0,69,93,84,83,49,83,0,0,0,0,0,0,0
11,0,0,0,0,Caroline Graham,Hansen,Caroline Graham Hansen,None,178.0,66,female,1995-02-18,28,2222,36,241,1,None,None,RW,None,5,4.0,right,high,medium,475.0,2275.0,gold,90,79.0,89,86,88,90,47,75,0,0,0,0,0,0,0
12,0,0,0,0,Robert,Lewandowski,Robert Lewandowski,None,185.0,81,male,1988-08-21,35,53,37,241,1,None,None,ST,None,4,4.0,right,high,medium,461.0,2258.0,gold,90,76.0,75,91,80,87,44,84,0,0,0,0,0,0,0
17673,0,0,0,0,Nadine,Kessler,Nadine Kessler,None,169.0,61,female,1988-04-04,35,2215,21,114605,172,None,None,CM,None,4,4.0,right,high,medium,509.0,2433.0,gold,90,84.0,84,87,90,88,80,80,0,0,0,0,0,0,0
17674,0,0,0,0,Carlos,Tevez,Carlos Tevez,None,171.0,77,male,1984-02-05,40,13,52,114605,171,None,None,ST,None,5,4.0,right,high,high,490.0,2353.0,gold,90,81.0,88,91,83,89,48,91,0,0,0,0,0,0,0
17675,0,0,0,0,Bixente,Lizarazu,Bixente Lizarazu,None,169.0,70,male,1969-12-09,54,19,18,114605,171,None,None,LWB,None,3,3.0,left,high,high,488.0,2326.0,gold,90,81.0,90,61,83,85,85,84,0,0,0,0,0,0,0
17770,0,0,0,0,Bobby,Moore,Bobby Moore,None,178.0,72,male,1941-04-12,82,2118,14,112658,12,None,None,CB,None,2,3.0,right,medium,medium,464.0,2279.0,gold,90,77.0,70,62,81,76,92,83,0,0,0,0,0,0,0
17771,0,0,0,0,Camille,Abily,Abily,Abily,0.0,0,male,1900-01-01,124,2118,18,112658,12,None,None,CM,None,4,4.0,right,medium,high,508.0,2450.0,gold,90,84.0,82,89,90,89,80,78,0,0,0,0,0,0,0
17772,0,0,0,0,Lothar,Matthäus,Lothar Matthäus,None,174.0,71,male,1961-03-21,62,2118,21,112658,12,None,None,CM,None,3,4.0,right,high,high,515.0,2492.0,gold,90,85.0,88,87,88,81,89,82,0,0,0,0,0,0,0
17773,0,0,0,0,Alessandro,Del Piero,Alessandro Del Piero,None,174.0,74,male,1974-11-09,49,2118,27,112658,12,None,None,CF,None,4,5.0,right,medium,medium,458.0,2227.0,gold,90,76.0,83,90,87,91,41,66,0,0,0,0,0,0,0
17782,0,0,0,0,Roberto,Carlos,Roberto Carlos,None,168.0,69,male,1973-04-10,50,2118,54,112658,12,None,None,LB,None,3,2.0,left,high,high,508.0,2450.0,gold,90,84.0,91,83,83,80,85,86,0,0,0,0,0,0,0
17890,0,0,0,0,Sam,Kerr,Sam Kerr,None,168.0,66,female,1993-09-10,30,2216,195,5,182,None,None,ST,None,4,4.0,right,high,high,464.0,2228.0,gold,90,77.0,85,88,74,90,42,85,0,0,0,0,0,0,0
17902,0,0,0,0,Mohamed,Salah,Mohamed Salah,None,175.0,71,male,1992-06-15,31,13,111,9,3,None,None,RW,None,4,3.0,left,high,medium,474.0,2287.0,gold,90,79.0,90,89,82,89,46,78,0,0,0,0,0,0,0
18245,0,0,0,0,Iker,Casillas,Iker Casillas,None,185.0,80,male,1981-05-20,42,2118,45,112658,12,None,None,GK,None,1,3.0,left,medium,medium,0.0,68.0,gold,90,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18246,0,0,0,0,Raúl,González Blanco,Raúl González Blanco,None,180.0,68,male,1977-06-27,46,2118,45,112658,12,None,None,CF,None,4,4.0,left,high,medium,461.0,2236.0,gold,90,76.0,86,90,80,88,45,72,0,0,0,0,0,0,0
18247,0,0,0,0,George,Best,George Best,None,175.0,65,male,1946-05-22,77,2118,35,112658,12,None,None,RW,None,4,4.0,right,medium,medium,478.0,2301.0,gold,90,79.0,91,89,82,92,56,68,0,0,0,0,0,0,0
18248,0,0,0,0,Andrea,Pirlo,Andrea Pirlo,None,177.0,67,male,1979-05-19,44,2118,27,112658,12,None,None,CM,None,5,4.0,right,medium,medium,469.0,2311.0,gold,90,78.0,73,79,93,89,69,66,0,0,0,0,0,0,0
18249,0,0,0,0,Xavier,Hernández,Xavier Hernández,None,170.0,67,male,1980-01-25,44,2118,45,112658,12,None,None,CM,None,4,3.0,right,high,high,476.0,2308.0,gold,90,79.0,80,76,92,90,69,69,0,0,0,0,0,0,0
18251,0,0,0,0,Dennis,Bergkamp,Dennis Bergkamp,None,183.0,78,male,1969-05-10,54,2118,34,112658,12,None,None,CF,None,4,4.0,right,medium,medium,455.0,2220.0,gold,90,75.0,83,89,84,88,35,76,0,0,0,0,0,0,0
18252,0,0,0,0,Ruud,Gullit,Ruud Gullit,None,191.0,88,male,1962-09-01,61,2118,34,112658,12,None,None,CF,None,4,5.0,right,high,medium,514.0,2488.0,gold,90,85.0,85,88,88,86,80,87,0,0,0,0,0,0,0
18253,0,0,0,0,Rivaldo Vítor,Rivaldo,Rivaldo,Rivaldo,186.0,75,male,1972-04-19,51,2118,54,112658,12,None,None,LW,None,4,2.0,left,medium,low,470.0,2283.0,gold,90,78.0,87,88,87,91,42,75,0,0,0,0,0,0,0
18376,0,0,0,0,Edin,Džeko,Edin Džeko,None,193.0,80,male,1986-03-17,37,68,8,326,105,None,None,ST,None,3,5.0,right,high,medium,464.0,2191.0,gold,90,77.0,81,91,79,83,48,82,0,0,0,0,0,0,0
18386,0,0,0,0,Bruno,Fernandes,Bruno Fernandes,None,179.0,69,male,1994-09-08,29,13,38,11,50,None,None,CAM,None,4,3.0,right,high,high,495.0,2444.0,gold,90,82.0,76,89,93,86,71,80,0,0,0,0,0,0,0
18437,0,0,0,0,Ousmane,Dembélé,Ousmane Dembélé,None,178.0,67,male,1997-05-15,26,16,18,73,50,None,None,RW,None,5,5.0,left,high,medium,460.0,2198.0,gold,90,76.0,97,82,86,91,42,62,0,0,0,0,0,0,0
18519,0,0,0,0,Rúben,Dias,Rúben Dias,None,187.0,82,male,1997-05-14,26,13,38,10,22,None,None,CB,None,2,4.0,right,medium,high,421.0,1977.0,gold,90,70.0,65,40,68,70,90,88,0,0,0,0,0,0,0
18535,0,0,0,0,None,None,Virgil van Dijk,None,193.0,92,male,1991-07-08,32,13,34,9,3,None,None,CB,None,2,3.0,right,medium,high,464.0,2170.0,gold,90,77.0,79,61,73,74,90,87,0,0,0,0,0,0,0
18613,0,0,0,0,None,Smith,Smith,Smith,0.0,59,female,1978-10-29,45,2118,14,112658,168,None,None,ST,None,4,4.0,left,high,medium,482.0,2338.0,gold,90,80.0,89,91,86,91,47,78,0,0,0,0,0,0,0
18614,0,0,0,0,None,Jairzinho,Jairzinho,Jairzinho,173.0,74,male,1944-12-25,79,2118,54,112658,168,None,None,RW,None,5,4.0,right,high,high,484.0,2322.0,gold,90,80.0,92,90,86,91,50,75,0,0,0,0,0,0,0
18625,0,0,0,0,Alexandra,Popp,Alexandra Popp,None,174.0,65,female,1991-04-06,32,2215,21,175,151,None,None,ST,None,3,5.0,left,high,high,476.0,2316.0,gold,90,79.0,80,90,78,84,54,90,0,0,0,0,0,0,0
18626,0,0,0,0,Martin,Ødegaard,Martin Ødegaard,None,178.0,68,male,1998-12-17,25,13,36,1,151,None,None,CAM,None,5,3.0,left,high,medium,486.0,2359.0,gold,90,81.0,80,86,92,91,67,70,0,0,0,0,0,0,0
18685,0,0,0,0,Javier,Zanetti,Javier Zanetti,None,178.0,74,male,1973-08-10,50,2118,52,112658,168,None,None,RB,None,2,4.0,right,high,high,481.0,2250.0,gold,90,80.0,84,62,85,83,87,80,0,0,0,0,0,0,0
18719,0,0,0,0,ter,Stegen,ter Stegen,None,187.0,85,male,1992-04-30,31,53,21,241,3,None,None,GK,None,1,4.0,right,medium,medium,0.0,70.0,gold,90,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18787,0,0,0,0,None,Morientes,Morientes,Morientes,186.0,79,male,1976-04-05,47,53,45,114605,82,None,None,ST,None,4,4.0,right,high,medium,473.0,2282.0,gold,90,78.0,85,91,78,85,46,88,0,0,0,0,0,0,0
18788,0,0,0,0,David,Ginola,David Ginola,None,186.0,83,male,1967-01-25,57,16,18,114605,82,None,None,LM,None,5,5.0,right,high,medium,503.0,2416.0,gold,90,83.0,91,89,89,92,57,85,0,0,0,0,0,0,0
18810,0,0,0,0,Selma,Bacha,Selma Bacha,None,161.0,58,female,2000-11-09,23,2218,18,66,31,None,None,LB,None,4,3.0,left,high,high,508.0,2422.0,gold,90,84.0,90,77,88,86,83,84,0,0,0,0,0,0,0
18858,0,0,0,0,Kalidou,Koulibaly,Kalidou Koulibaly,None,186.0,93,male,1991-06-20,32,350,136,605,34,None,None,CB,None,2,4.0,right,medium,high,446.0,2053.0,gold,90,74.0,82,51,66,73,87,87,0,0,0,0,0,0,0
18897,0,0,0,0,None,None,Edwin van der Sar,None,197.0,83,male,1970-10-29,53,2118,34,112658,157,None,None,GK,None,1,3.0,right,medium,medium,0.0,64.0,gold,90,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18900,0,0,0,0,Éric,Cantona,Éric Cantona,None,188.0,89,male,1966-05-24,57,2118,18,112658,157,None,None,CF,None,5,4.0,right,high,medium,496.0,2408.0,gold,90,82.0,88,90,87,90,52,89,0,0,0,0,0,0,0
18918,0,0,0,0,Luís,Figo,Luís Figo,None,180.0,75,male,1972-11-04,51,2118,38,112658,157,None,None,RW,None,4,4.0,right,high,low,472.0,2245.0,gold,90,78.0,90,85,87,91,40,79,0,0,0,0,0,0,0
18932,0,0,0,0,Kim,Little,Kim Little,None,162.0,57,female,1990-06-29,33,2216,42,1,33,None,None,CM,None,3,4.0,right,high,medium,473.0,2319.0,gold,90,78.0,80,80,85,92,64,72,0,0,0,0,0,0,0
18939,0,0,0,0,Lauren,Hemp,Lauren Hemp,None,164.0,59,female,2000-08-07,23,2216,14,10,33,None,None,LW,None,4,3.0,left,high,high,482.0,2307.0,gold,90,80.0,92,78,86,90,65,71,0,0,0,0,0,0,0
18945,0,0,0,0,Abedi,Pelé,Abedi Pelé,None,174.0,67,male,1964-11-05,59,16,117,114605,171,None,None,CAM,None,4,4.0,left,medium,medium,474.0,2307.0,gold,90,79.0,92,85,88,92,49,68,0,0,0,0,0,0,0
18946,0,0,0,0,Diego,Milito,Diego Milito,None,183.0,78,male,1979-06-12,44,31,52,114605,171,None,None,ST,None,3,4.0,right,high,low,469.0,2263.0,gold,90,78.0,86,91,78,87,45,82,0,0,0,0,0,0,0
18949,0,0,0,0,Nadine,Kessler,Nadine Kessler,None,,0,-,,0,2215,21,114605,172,None,None,CM,None,0,nan,None,None,None,0.0,0.0,gold,90,,0,0,0,0,0,0,0,0,0,0,0,0,0
18950,0,0,0,0,Carlos,Tevez,Carlos Tevez,None,,0,-,,0,13,52,114605,171,None,None,ST,None,0,nan,None,None,None,0.0,0.0,gold,90,,0,0,0,0,0,0,0,0,0,0,0,0,0
18951,0,0,0,0,Bixente,Lizarazu,Bixente Lizarazu,None,,0,-,,0,19,18,114605,171,None,None,LWB,None,0,nan,None,None,None,0.0,0.0,gold,90,,0,0,0,0,0,0,0,0,0,0,0,0,0
19005,0,0,0,0,Federico,Valverde,Federico Valverde,None,182.0,78,male,1998-07-22,25,53,60,243,37,None,None,CM,None,3,4.0,right,high,high,514.0,2398.0,gold,90,85.0,90,84,87,86,83,84,0,0,0,0,0,0,0
19019,0,0,0,0,Ada,Hegerberg,Ada Hegerberg,None,176.0,68,female,1995-07-10,28,2218,36,66,3,None,None,ST,None,4,4.0,right,high,medium,450.0,2180.0,gold,90,75.0,77,90,79,87,40,77,0,0,0,0,0,0,0
19156,0,0,0,0,Lena,Oberdorf,Lena Oberdorf,None,174.0,68,female,2001-12-19,22,2215,21,175,95,None,None,CDM,None,3,4.0,right,medium,high,473.0,2259.0,gold,90,78.0,76,64,78,77,88,90,0,0,0,0,0,0,0
19166,0,0,0,0,Gheorghe,Hagi,Gheorghe Hagi,None,172.0,68,male,1965-02-05,59,2118,39,112658,85,None,None,CAM,None,4,4.0,left,medium,low,464.0,2285.0,gold,90,77.0,85,88,90,90,44,67,0,0,0,0,0,0,0
19179,0,0,0,0,Paolo,Maldini,Paolo Maldini,None,186.0,83,male,1968-06-26,55,2118,27,112658,85,None,None,CB,None,2,4.0,right,medium,high,466.0,2156.0,gold,90,77.0,87,58,76,78,90,77,0,0,0,0,0,0,0
19235,0,0,0,0,Jamal,Musiala,Jamal Musiala,None,184.0,72,male,2003-02-26,20,19,21,21,68,None,None,CAM,None,5,4.0,right,medium,medium,480.0,2271.0,gold,90,80.0,89,82,82,94,67,66,0,0,0,0,0,0,0
19236,0,0,0,0,Antoine,Griezmann,Antoine Griezmann,None,176.0,73,male,1991-03-21,32,53,18,240,68,None,None,ST,None,4,3.0,left,high,high,495.0,2441.0,gold,90,82.0,83,91,91,90,62,78,0,0,0,0,0,0,0
19317,0,0,0,0,Alex,Morgan,Alex Morgan,None,168.0,62,female,1989-07-02,34,2221,95,116312,117,None,None,ST,None,4,5.0,left,high,medium,472.0,2256.0,gold,90,78.0,84,90,81,90,48,79,0,0,0,0,0,0,0
19340,0,0,0,0,Emilio,Butragueño,Emilio Butragueño,None,168.0,68,male,1963-07-22,60,2118,45,112658,35,None,None,LW,None,4,5.0,right,high,low,463.0,2238.0,gold,90,77.0,93,82,85,94,41,68,0,0,0,0,0,0,0
19341,0,0,0,0,None,None,Fernando Hierro Ruiz,None,187.0,84,male,1968-03-23,55,2118,45,112658,35,None,None,CB,None,2,3.0,right,medium,high,472.0,2317.0,gold,90,78.0,74,69,76,69,99,85,0,0,0,0,0,0,0
